Gender,Number of Records,Occurences,State,Top Name,Year
Female,1,457,IN,Emma,2010
Female,1,452,IN,Emma,2011
Female,1,470,IN,Emma,2012
Male,1,164,IN,William,1910
Male,1,222,IN,John,1911
Male,1,473,IN,John,1912
Male,1,605,IN,John,1913
Male,1,824,IN,John,1914
Male,1,1114,IN,Robert,1915
Male,1,1272,IN,Robert,1916
Male,1,1314,IN,Robert,1917
Male,1,1558,IN,Robert,1918
Male,1,1568,IN,Robert,1919
Male,1,1850,IN,Robert,1920
Male,1,2255,IN,Robert,1921
Male,1,2082,IN,Robert,1922
Male,1,2283,IN,Robert,1923
Male,1,2419,IN,Robert,1924
Male,1,2415,IN,Robert,1925
Male,1,2306,IN,Robert,1926
Male,1,2342,IN,Robert,1927
Male,1,2213,IN,Robert,1928
Male,1,2207,IN,Robert,1929
Male,1,2287,IN,Robert,1930
Male,1,1991,IN,Robert,1931
Male,1,1848,IN,Robert,1932
Male,1,1603,IN,Robert,1933
Male,1,1627,IN,Robert,1934
Male,1,1593,IN,Robert,1935
Male,1,1522,IN,Robert,1936
Male,1,1658,IN,Robert,1937
Male,1,1669,IN,Robert,1938
Male,1,1642,IN,James,1939
Male,1,1724,IN,James,1940
Male,1,1787,IN,James,1941
Male,1,2042,IN,James,1942
Male,1,2249,IN,James,1943
Male,1,2133,IN,James,1944
Male,1,1888,IN,James,1945
Male,1,2295,IN,James,1946
Male,1,2529,IN,James,1947
Male,1,2190,IN,James,1948
Male,1,2371,IN,James,1949
Male,1,2345,IN,Michael,1950
Male,1,2560,IN,Michael,1951
Male,1,2591,IN,Michael,1952
Male,1,2577,IN,Michael,1953
Male,1,2781,IN,Michael,1954
Male,1,2703,IN,David,1955
Male,1,2680,IN,Michael,1956
Male,1,2567,IN,Michael,1957
Male,1,2452,IN,Michael,1958
Male,1,2387,IN,David,1959
Male,1,2553,IN,David,1960
Male,1,2442,IN,David,1961
Male,1,2264,IN,David,1962
Male,1,2239,IN,David,1963
Male,1,2243,IN,David,1964
Male,1,2029,IN,Michael,1965
Male,1,2035,IN,Michael,1966
Male,1,2283,IN,Michael,1967
Male,1,2197,IN,Michael,1968
Male,1,2370,IN,Michael,1969
Male,1,2318,IN,Michael,1970
Male,1,2195,IN,Michael,1971
Male,1,1943,IN,Michael,1972
Male,1,1902,IN,Michael,1973
Male,1,1924,IN,Jason,1974
Male,1,1888,IN,Jason,1975
Male,1,1779,IN,Jason,1976
Male,1,1843,IN,Jason,1977
Male,1,1603,IN,Jason,1978
Male,1,1590,IN,Michael,1979
Male,1,1642,IN,Michael,1980
Male,1,1549,IN,Michael,1981
Male,1,1440,IN,Michael,1982
Male,1,1373,IN,Michael,1983
Male,1,1392,IN,Matthew,1984
Male,1,1321,IN,Joshua,1985
Male,1,1291,IN,Michael,1986
Male,1,1168,IN,Michael,1987
Male,1,1218,IN,Michael,1988
Male,1,1201,IN,Joshua,1989
Male,1,1233,IN,Michael,1990
Male,1,1178,IN,Michael,1991
Male,1,1054,IN,Michael,1992
Male,1,1015,IN,Jacob,1993
Male,1,974,IN,Jacob,1994
Male,1,1075,IN,Jacob,1995
Male,1,1076,IN,Jacob,1996
Male,1,1131,IN,Jacob,1997
Male,1,1120,IN,Jacob,1998
Male,1,1135,IN,Jacob,1999
Male,1,1059,IN,Jacob,2000
Male,1,941,IN,Jacob,2001
Male,1,780,IN,Jacob,2002
Male,1,773,IN,Jacob,2003
Male,1,688,IN,Jacob,2004
Male,1,671,IN,Jacob,2005
Male,1,577,IN,Jacob,2006
Male,1,568,IN,Jacob,2007
Male,1,536,IN,Jacob,2008
Male,1,496,IN,Ethan,2009
Male,1,448,IN,Elijah,2010
Male,1,509,IN,Mason,2011
Male,1,497,IN,Liam,2012
Female,1,251,KS,Mary,1910
Female,1,277,KS,Mary,1911
Female,1,369,KS,Mary,1912
Female,1,437,KS,Mary,1913
Female,1,527,KS,Mary,1914
Female,1,671,KS,Mary,1915
Female,1,757,KS,Mary,1916
Female,1,856,KS,Mary,1917
Female,1,884,KS,Mary,1918
Female,1,828,KS,Mary,1919
Female,1,890,KS,Mary,1920
Female,1,1058,KS,Mary,1921
Female,1,979,KS,Mary,1922
Female,1,981,KS,Mary,1923
Female,1,952,KS,Mary,1924
Female,1,986,KS,Betty,1925
Female,1,929,KS,Betty,1926
Female,1,986,KS,Mary,1927
Female,1,860,KS,Mary,1928
Female,1,846,KS,Mary,1929
Female,1,859,KS,Mary,1930
Female,1,838,KS,Mary,1931
Female,1,792,KS,Mary,1932
Female,1,771,KS,Mary,1933
Female,1,814,KS,Mary,1934
Female,1,896,KS,Shirley,1935
Female,1,711,KS,Mary,1936
Female,1,649,KS,Mary,1937
Female,1,737,KS,Mary,1938
Female,1,712,KS,Mary,1939
Female,1,662,KS,Mary,1940
Female,1,642,KS,Mary,1941
Female,1,688,KS,Mary,1942
Female,1,746,KS,Mary,1943
Female,1,745,KS,Mary,1944
Female,1,644,KS,Mary,1945
Female,1,750,KS,Linda,1946
Female,1,1387,KS,Linda,1947
Female,1,1368,KS,Linda,1948
Female,1,1167,KS,Linda,1949
Female,1,1062,KS,Linda,1950
Female,1,967,KS,Linda,1951
Female,1,825,KS,Linda,1952
Female,1,792,KS,Debra,1953
Female,1,849,KS,Debra,1954
Female,1,857,KS,Debra,1955
Female,1,822,KS,Debra,1956
Female,1,726,KS,Debra,1957
Female,1,567,KS,Debra,1958
Female,1,537,KS,Mary,1959
Female,1,514,KS,Mary,1960
Female,1,449,KS,Lisa,1961
Female,1,478,KS,Lisa,1962
Female,1,551,KS,Lisa,1963
Female,1,447,KS,Lisa,1964
Female,1,528,KS,Lisa,1965
Female,1,509,KS,Lisa,1966
Female,1,486,KS,Lisa,1967
Female,1,435,KS,Michelle,1968
Female,1,423,KS,Michelle,1969
Female,1,481,KS,Jennifer,1970
Female,1,511,KS,Jennifer,1971
Female,1,718,KS,Jennifer,1972
Female,1,635,KS,Jennifer,1973
Female,1,690,KS,Jennifer,1974
Female,1,650,KS,Jennifer,1975
Female,1,689,KS,Jennifer,1976
Female,1,685,KS,Jennifer,1977
Female,1,672,KS,Jennifer,1978
Female,1,694,KS,Jennifer,1979
Female,1,656,KS,Jennifer,1980
Female,1,637,KS,Jennifer,1981
Female,1,612,KS,Jennifer,1982
Female,1,541,KS,Jennifer,1983
Female,1,554,KS,Ashley,1984
Female,1,606,KS,Ashley,1985
Female,1,574,KS,Jessica,1986
Female,1,609,KS,Ashley,1987
Female,1,546,KS,Jessica,1988
Female,1,484,KS,Jessica,1989
Female,1,450,KS,Ashley,1990
Female,1,412,KS,Jessica,1991
Female,1,367,KS,Ashley,1992
Female,1,333,KS,Ashley,1993
Female,1,300,KS,Jessica,1994
Female,1,252,KS,Ashley,1995
Female,1,232,KS,Madison,1996
Female,1,255,KS,Emily,1997
Female,1,282,KS,Madison,1998
Female,1,252,KS,Madison,1999
Female,1,277,KS,Madison,2000
Female,1,259,KS,Madison,2001
Female,1,243,KS,Emily,2002
Female,1,280,KS,Emma,2003
Female,1,262,KS,Emma,2004
Female,1,267,KS,Emma,2005
Female,1,232,KS,Emma,2006
Female,1,238,KS,Addison,2007
Female,1,200,KS,Emma,2008
Female,1,218,KS,Emma,2009
Female,1,214,KS,Isabella,2010
Female,1,218,KS,Sophia,2011
Female,1,238,KS,Emma,2012
Male,1,129,KS,John,1910
Male,1,137,KS,John,1911
Male,1,281,KS,John,1912
Male,1,353,KS,John,1913
Male,1,440,KS,John,1914
Male,1,593,KS,John,1915
Male,1,590,KS,John,1916
Male,1,598,KS,John,1917
Male,1,662,KS,John,1918
Male,1,612,KS,John,1919
Male,1,735,KS,Robert,1920
Male,1,787,KS,Robert,1921
Male,1,898,KS,Robert,1922
Male,1,985,KS,Robert,1923
Male,1,1020,KS,Robert,1924
Male,1,1031,KS,Robert,1925
Male,1,1025,KS,Robert,1926
Male,1,1037,KS,Robert,1927
Male,1,992,KS,Robert,1928
Male,1,972,KS,Robert,1929
Male,1,986,KS,Robert,1930
Male,1,919,KS,Robert,1931
Male,1,901,KS,Robert,1932
Male,1,734,KS,Robert,1933
Male,1,818,KS,Robert,1934
Male,1,668,KS,Robert,1935
Male,1,726,KS,Robert,1936
Male,1,763,KS,Robert,1937
Male,1,667,KS,Robert,1938
Male,1,642,KS,Larry,1939
Male,1,714,KS,Larry,1940
Male,1,755,KS,Larry,1941
Male,1,733,KS,Larry,1942
Male,1,826,KS,Robert,1943
Male,1,752,KS,Robert,1944
Male,1,742,KS,Robert,1945
Male,1,892,KS,Robert,1946
Male,1,925,KS,Robert,1947
Male,1,895,KS,Robert,1948
Male,1,899,KS,Robert,1949
Male,1,918,KS,Robert,1950
Male,1,1007,KS,Michael,1951
Male,1,1128,KS,Michael,1952
Male,1,1108,KS,Michael,1953
Male,1,1183,KS,Michael,1954
Male,1,1162,KS,David,1955
Male,1,1127,KS,Michael,1956
Male,1,1092,KS,Michael,1957
Male,1,1065,KS,David,1958
Male,1,990,KS,David,1959
Male,1,1005,KS,David,1960
Male,1,1022,KS,David,1961
Male,1,928,KS,David,1962
Male,1,831,KS,David,1963
Male,1,806,KS,David,1964
Male,1,743,KS,Michael,1965
Male,1,720,KS,Michael,1966
Male,1,703,KS,Michael,1967
Male,1,791,KS,Michael,1968
Male,1,851,KS,Michael,1969
Male,1,801,KS,Michael,1970
Male,1,733,KS,Michael,1971
Male,1,611,KS,Michael,1972
Male,1,672,KS,Jason,1973
Male,1,801,KS,Jason,1974
Male,1,800,KS,Jason,1975
Male,1,708,KS,Jason,1976
Male,1,661,KS,Jason,1977
Male,1,617,KS,Jason,1978
Male,1,605,KS,Michael,1979
Male,1,686,KS,Michael,1980
Male,1,619,KS,Michael,1981
Male,1,639,KS,Christopher,1982
Male,1,665,KS,Christopher,1983
Male,1,630,KS,Christopher,1984
Male,1,564,KS,Christopher,1985
Male,1,528,KS,Michael,1986
Male,1,501,KS,Christopher,1987
Male,1,547,KS,Joshua,1988
Male,1,512,KS,Joshua,1989
Male,1,486,KS,Michael,1990
Male,1,489,KS,Michael,1991
Male,1,384,KS,Tyler,1992
Male,1,395,KS,Jacob,1993
Male,1,390,KS,Austin,1994
Male,1,403,KS,Jacob,1995
Male,1,352,KS,Jacob,1996
Male,1,407,KS,Jacob,1997
Male,1,432,KS,Jacob,1998
Male,1,451,KS,Jacob,1999
Male,1,405,KS,Jacob,2000
Male,1,343,KS,Jacob,2001
Male,1,317,KS,Jacob,2002
Male,1,276,KS,Jacob,2003
Male,1,292,KS,Jacob,2004
Male,1,265,KS,Jacob,2005
Male,1,221,KS,Jacob,2006
Male,1,250,KS,Ethan,2007
Male,1,243,KS,Ethan,2008
Male,1,204,KS,Ethan,2009
Male,1,203,KS,Jacob,2010
Male,1,186,KS,Mason,2011
Male,1,202,KS,Mason,2012
Female,1,793,KY,Mary,1910
Female,1,827,KY,Mary,1911
Female,1,984,KY,Mary,1912
Female,1,1188,KY,Mary,1913
Female,1,1323,KY,Mary,1914
Female,1,1807,KY,Mary,1915
Female,1,1834,KY,Mary,1916
Female,1,1913,KY,Mary,1917
Female,1,2139,KY,Mary,1918
Female,1,2162,KY,Mary,1919
Female,1,2337,KY,Mary,1920
Female,1,2511,KY,Mary,1921
Female,1,2442,KY,Mary,1922
Female,1,2345,KY,Mary,1923
Female,1,2536,KY,Mary,1924
Female,1,2342,KY,Mary,1925
Female,1,2312,KY,Mary,1926
Female,1,2353,KY,Mary,1927
Female,1,2163,KY,Mary,1928
Female,1,1993,KY,Mary,1929
Female,1,2001,KY,Mary,1930
Female,1,1875,KY,Mary,1931
Female,1,1950,KY,Mary,1932
Female,1,1851,KY,Mary,1933
Female,1,1881,KY,Mary,1934
Female,1,1811,KY,Mary,1935
Female,1,1689,KY,Mary,1936
Female,1,1726,KY,Mary,1937
Female,1,1782,KY,Mary,1938
Female,1,1731,KY,Mary,1939
Female,1,1787,KY,Mary,1940
Female,1,1699,KY,Mary,1941
Female,1,1747,KY,Mary,1942
Female,1,1677,KY,Mary,1943
Female,1,1600,KY,Mary,1944
Female,1,1434,KY,Mary,1945
Female,1,1733,KY,Mary,1946
Female,1,2172,KY,Linda,1947
Female,1,2272,KY,Linda,1948
Female,1,2101,KY,Linda,1949
Female,1,1892,KY,Linda,1950
Female,1,1741,KY,Linda,1951
Female,1,1546,KY,Linda,1952
Female,1,1411,KY,Mary,1953
Female,1,1464,KY,Mary,1954
Female,1,1310,KY,Mary,1955
Female,1,1245,KY,Mary,1956
Female,1,1198,KY,Mary,1957
Female,1,1127,KY,Mary,1958
Female,1,1131,KY,Mary,1959
Female,1,997,KY,Mary,1960
Female,1,966,KY,Mary,1961
Female,1,945,KY,Mary,1962
Female,1,1080,KY,Lisa,1963
Female,1,1116,KY,Lisa,1964
Female,1,1185,KY,Lisa,1965
Female,1,1079,KY,Lisa,1966
Female,1,952,KY,Lisa,1967
Female,1,926,KY,Lisa,1968
Female,1,782,KY,Lisa,1969
Female,1,765,KY,Melissa,1970
Female,1,903,KY,Jennifer,1971
Female,1,962,KY,Jennifer,1972
Female,1,1019,KY,Jennifer,1973
Female,1,1104,KY,Jennifer,1974
Female,1,1006,KY,Jennifer,1975
Female,1,1051,KY,Jennifer,1976
Female,1,1090,KY,Jennifer,1977
Female,1,1019,KY,Jennifer,1978
Female,1,1033,KY,Amanda,1979
Female,1,1275,KY,Amanda,1980
Female,1,1059,KY,Amanda,1981
Female,1,1001,KY,Jessica,1982
Female,1,932,KY,Amanda,1983
Female,1,934,KY,Ashley,1984
Female,1,1004,KY,Ashley,1985
Female,1,1024,KY,Ashley,1986
Female,1,1038,KY,Ashley,1987
Female,1,914,KY,Ashley,1988
Female,1,844,KY,Brittany,1989
Female,1,843,KY,Brittany,1990
Female,1,755,KY,Ashley,1991
Female,1,676,KY,Ashley,1992
Female,1,596,KY,Ashley,1993
Female,1,504,KY,Ashley,1994
Female,1,435,KY,Ashley,1995
Female,1,437,KY,Hannah,1996
Female,1,502,KY,Hannah,1997
Female,1,513,KY,Hannah,1998
Female,1,509,KY,Hannah,1999
Female,1,562,KY,Hannah,2000
Female,1,516,KY,Madison,2001
Female,1,550,KY,Madison,2002
Female,1,473,KY,Emily,2003
Female,1,380,KY,Madison,2004
Female,1,452,KY,Madison,2005
Female,1,418,KY,Madison,2006
Female,1,407,KY,Madison,2007
Female,1,359,KY,Madison,2008
Female,1,330,KY,Emma,2009
Female,1,373,KY,Isabella,2010
Female,1,331,KY,Emma,2011
Female,1,352,KY,Emma,2012
Male,1,352,KY,James,1910
Male,1,353,KY,William,1911
Male,1,647,KY,William,1912
Male,1,761,KY,William,1913
Male,1,948,KY,James,1914
Male,1,1332,KY,James,1915
Male,1,1414,KY,James,1916
Male,1,1578,KY,James,1917
Male,1,1733,KY,James,1918
Male,1,1843,KY,James,1919
Male,1,2156,KY,James,1920
Male,1,2160,KY,James,1921
Male,1,2072,KY,James,1922
Male,1,2181,KY,James,1923
Male,1,2256,KY,James,1924
Male,1,2092,KY,James,1925
Male,1,2182,KY,James,1926
Male,1,2081,KY,James,1927
Male,1,1931,KY,James,1928
Male,1,1974,KY,James,1929
Male,1,2028,KY,James,1930
Male,1,1956,KY,James,1931
Male,1,1929,KY,James,1932
Male,1,1987,KY,James,1933
Male,1,2049,KY,James,1934
Male,1,2078,KY,James,1935
Male,1,1944,KY,James,1936
Male,1,2049,KY,James,1937
Male,1,2171,KY,James,1938
Male,1,2108,KY,James,1939
Male,1,2233,KY,James,1940
Male,1,2165,KY,James,1941
Male,1,2391,KY,James,1942
Male,1,2424,KY,James,1943
Male,1,2253,KY,James,1944
Male,1,2125,KY,James,1945
Male,1,2455,KY,James,1946
Male,1,2553,KY,James,1947
Male,1,2382,KY,James,1948
Male,1,2302,KY,James,1949
Male,1,2250,KY,James,1950
Male,1,2159,KY,James,1951
Male,1,2063,KY,James,1952
Male,1,2034,KY,James,1953
Male,1,2123,KY,James,1954
Male,1,1912,KY,James,1955
Male,1,1905,KY,James,1956
Male,1,1888,KY,James,1957
Male,1,1762,KY,James,1958
Male,1,1805,KY,James,1959
Male,1,1740,KY,James,1960
Male,1,1623,KY,James,1961
Male,1,1728,KY,James,1962
Male,1,1627,KY,James,1963
Male,1,1634,KY,James,1964
Male,1,1587,KY,James,1965
Male,1,1453,KY,James,1966
Male,1,1410,KY,James,1967
Male,1,1347,KY,James,1968
Male,1,1510,KY,James,1969
Male,1,1569,KY,James,1970
Male,1,1479,KY,James,1971
Male,1,1268,KY,James,1972
Male,1,1179,KY,Michael,1973
Male,1,1196,KY,Michael,1974
Male,1,1207,KY,Michael,1975
Male,1,1238,KY,Michael,1976
Male,1,1277,KY,Jason,1977
Male,1,1184,KY,James,1978
Male,1,1163,KY,Jason,1979
Male,1,1167,KY,Jason,1980
Male,1,1065,KY,Joshua,1981
Male,1,1145,KY,Christopher,1982
Male,1,1107,KY,Christopher,1983
Male,1,1057,KY,Christopher,1984
Male,1,1034,KY,Joshua,1985
Male,1,958,KY,Christopher,1986
Male,1,947,KY,Joshua,1987
Male,1,920,KY,Joshua,1988
Male,1,945,KY,Joshua,1989
Male,1,891,KY,Joshua,1990
Male,1,799,KY,Joshua,1991
Male,1,675,KY,Joshua,1992
Male,1,638,KY,James,1993
Male,1,638,KY,Austin,1994
Male,1,732,KY,Austin,1995
Male,1,727,KY,Austin,1996
Male,1,729,KY,Austin,1997
Male,1,847,KY,Jacob,1998
Male,1,732,KY,Jacob,1999
Male,1,807,KY,Jacob,2000
Male,1,711,KY,Jacob,2001
Male,1,627,KY,Jacob,2002
Male,1,620,KY,Jacob,2003
Male,1,484,KY,Jacob,2004
Male,1,553,KY,Jacob,2005
Male,1,497,KY,Jacob,2006
Male,1,479,KY,Jacob,2007
Male,1,428,KY,William,2008
Male,1,426,KY,Jacob,2009
Male,1,375,KY,William,2010
Male,1,394,KY,William,2011
Male,1,347,KY,William,2012
Female,1,586,LA,Mary,1910
Female,1,502,LA,Mary,1911
Female,1,658,LA,Mary,1912
Female,1,634,LA,Mary,1913
Female,1,747,LA,Mary,1914
Female,1,817,LA,Mary,1915
Female,1,881,LA,Mary,1916
Female,1,957,LA,Mary,1917
Female,1,1111,LA,Mary,1918
Female,1,1164,LA,Mary,1919
Female,1,1301,LA,Mary,1920
Female,1,1195,LA,Mary,1921
Female,1,1269,LA,Mary,1922
Female,1,1263,LA,Mary,1923
Female,1,1286,LA,Mary,1924
Female,1,1304,LA,Mary,1925
Female,1,1340,LA,Mary,1926
Female,1,1379,LA,Mary,1927
Female,1,1266,LA,Mary,1928
Female,1,1304,LA,Mary,1929
Female,1,1200,LA,Mary,1930
Female,1,1228,LA,Mary,1931
Female,1,1312,LA,Mary,1932
Female,1,1141,LA,Mary,1933
Female,1,1242,LA,Mary,1934
Female,1,1214,LA,Mary,1935
Female,1,1250,LA,Mary,1936
Female,1,1299,LA,Mary,1937
Female,1,1326,LA,Mary,1938
Female,1,1485,LA,Mary,1939
Female,1,1412,LA,Mary,1940
Female,1,1555,LA,Mary,1941
Female,1,1624,LA,Mary,1942
Female,1,1603,LA,Mary,1943
Female,1,1639,LA,Mary,1944
Female,1,1468,LA,Mary,1945
Female,1,1601,LA,Mary,1946
Female,1,1648,LA,Linda,1947
Female,1,1598,LA,Linda,1948
Female,1,1557,LA,Mary,1949
Female,1,1582,LA,Mary,1950
Female,1,1514,LA,Mary,1951
Female,1,1507,LA,Mary,1952
Female,1,1468,LA,Mary,1953
Female,1,1563,LA,Mary,1954
Female,1,1345,LA,Mary,1955
Female,1,1348,LA,Mary,1956
Female,1,1318,LA,Mary,1957
Female,1,1213,LA,Mary,1958
Female,1,1128,LA,Mary,1959
Female,1,1087,LA,Mary,1960
Female,1,1012,LA,Mary,1961
Female,1,963,LA,Mary,1962
Female,1,946,LA,Lisa,1963
Female,1,968,LA,Lisa,1964
Female,1,1245,LA,Lisa,1965
Female,1,1063,LA,Lisa,1966
Female,1,936,LA,Lisa,1967
Female,1,816,LA,Lisa,1968
Female,1,711,LA,Lisa,1969
Female,1,601,LA,Angela,1970
Female,1,664,LA,Jennifer,1971
Female,1,754,LA,Jennifer,1972
Female,1,769,LA,Jennifer,1973
Female,1,805,LA,Jennifer,1974
Female,1,824,LA,Jennifer,1975
Female,1,874,LA,Jennifer,1976
Female,1,873,LA,Jennifer,1977
Female,1,854,LA,Jennifer,1978
Female,1,878,LA,Jennifer,1979
Female,1,1003,LA,Jennifer,1980
Female,1,937,LA,Jennifer,1981
Female,1,981,LA,Jennifer,1982
Female,1,1413,LA,Ashley,1983
Female,1,1342,LA,Ashley,1984
Female,1,1429,LA,Ashley,1985
Female,1,1282,LA,Ashley,1986
Female,1,1136,LA,Ashley,1987
Female,1,928,LA,Ashley,1988
Female,1,1156,LA,Brittany,1989
Female,1,973,LA,Brittany,1990
Female,1,763,LA,Ashley,1991
Female,1,600,LA,Ashley,1992
Female,1,556,LA,Ashley,1993
Female,1,434,LA,Taylor,1994
Female,1,466,LA,Taylor,1995
Female,1,396,LA,Alexis,1996
Female,1,481,LA,Alexis,1997
Female,1,438,LA,Alexis,1998
Female,1,407,LA,Hannah,1999
Female,1,465,LA,Madison,2000
Female,1,482,LA,Madison,2001
Female,1,520,LA,Madison,2002
Female,1,455,LA,Madison,2003
Female,1,431,LA,Madison,2004
Female,1,418,LA,Madison,2005
Female,1,401,LA,Madison,2006
Female,1,351,LA,Madison,2007
Female,1,333,LA,Madison,2008
Female,1,313,LA,Ava,2009
Female,1,298,LA,Ava,2010
Female,1,287,LA,Ava,2011
Female,1,318,LA,Emma,2012
Male,1,243,LA,John,1910
Male,1,223,LA,John,1911
Male,1,407,LA,John,1912
Male,1,452,LA,John,1913
Male,1,503,LA,John,1914
Male,1,607,LA,James,1915
Male,1,674,LA,John,1916
Male,1,666,LA,John,1917
Male,1,847,LA,John,1918
Male,1,826,LA,John,1919
Male,1,913,LA,John,1920
Male,1,858,LA,James,1921
Male,1,952,LA,James,1922
Male,1,898,LA,John,1923
Male,1,926,LA,James,1924
Male,1,955,LA,James,1925
Male,1,950,LA,James,1926
Male,1,1033,LA,James,1927
Male,1,902,LA,James,1928
Male,1,857,LA,James,1929
Male,1,883,LA,James,1930
Male,1,915,LA,James,1931
Male,1,913,LA,James,1932
Male,1,875,LA,James,1933
Male,1,911,LA,James,1934
Male,1,993,LA,James,1935
Male,1,1034,LA,James,1936
Male,1,942,LA,James,1937
Male,1,1070,LA,James,1938
Male,1,1148,LA,James,1939
Male,1,1164,LA,James,1940
Male,1,1239,LA,James,1941
Male,1,1352,LA,James,1942
Male,1,1399,LA,James,1943
Male,1,1379,LA,James,1944
Male,1,1286,LA,James,1945
Male,1,1489,LA,James,1946
Male,1,1581,LA,James,1947
Male,1,1568,LA,James,1948
Male,1,1575,LA,James,1949
Male,1,1540,LA,James,1950
Male,1,1560,LA,James,1951
Male,1,1499,LA,James,1952
Male,1,1555,LA,James,1953
Male,1,1527,LA,James,1954
Male,1,1490,LA,James,1955
Male,1,1530,LA,James,1956
Male,1,1606,LA,Michael,1957
Male,1,1667,LA,Michael,1958
Male,1,1590,LA,Michael,1959
Male,1,1558,LA,Michael,1960
Male,1,1580,LA,Michael,1961
Male,1,1494,LA,Michael,1962
Male,1,1439,LA,Michael,1963
Male,1,1466,LA,John,1964
Male,1,1266,LA,Michael,1965
Male,1,1236,LA,Michael,1966
Male,1,1339,LA,Michael,1967
Male,1,1301,LA,Michael,1968
Male,1,1313,LA,Michael,1969
Male,1,1263,LA,Michael,1970
Male,1,1183,LA,Michael,1971
Male,1,1158,LA,Michael,1972
Male,1,1037,LA,Michael,1973
Male,1,1047,LA,Michael,1974
Male,1,1088,LA,Michael,1975
Male,1,1092,LA,Michael,1976
Male,1,1127,LA,Michael,1977
Male,1,1141,LA,Michael,1978
Male,1,1164,LA,Michael,1979
Male,1,1210,LA,Michael,1980
Male,1,1138,LA,Michael,1981
Male,1,1320,LA,Christopher,1982
Male,1,1296,LA,Christopher,1983
Male,1,1319,LA,Christopher,1984
Male,1,1228,LA,Christopher,1985
Male,1,1200,LA,Christopher,1986
Male,1,1065,LA,Christopher,1987
Male,1,973,LA,Christopher,1988
Male,1,1024,LA,Christopher,1989
Male,1,945,LA,Joshua,1990
Male,1,886,LA,Christopher,1991
Male,1,741,LA,Christopher,1992
Male,1,669,LA,Christopher,1993
Male,1,594,LA,Christopher,1994
Male,1,593,LA,Joshua,1995
Male,1,518,LA,Christopher,1996
Male,1,538,LA,Joshua,1997
Male,1,494,LA,Jacob,1998
Male,1,461,LA,Joshua,1999
Male,1,471,LA,Joshua,2000
Male,1,426,LA,Jacob,2001
Male,1,410,LA,Joshua,2002
Male,1,422,LA,Jacob,2003
Male,1,377,LA,Ethan,2004
Male,1,323,LA,Joshua,2005
Male,1,321,LA,Ethan,2006
Male,1,300,LA,Joshua,2007
Male,1,301,LA,Ethan,2008
Male,1,296,LA,Jayden,2009
Male,1,312,LA,Jayden,2010
Male,1,309,LA,Mason,2011
Male,1,312,LA,Mason,2012
Female,1,988,MA,Mary,1910
Female,1,1248,MA,Mary,1911
Female,1,1636,MA,Mary,1912
Female,1,1874,MA,Mary,1913
Female,1,2497,MA,Mary,1914
Female,1,2794,MA,Mary,1915
Female,1,2754,MA,Mary,1916
Female,1,2818,MA,Mary,1917
Female,1,3006,MA,Mary,1918
Female,1,2769,MA,Mary,1919
Female,1,2971,MA,Mary,1920
Female,1,3035,MA,Mary,1921
Female,1,2846,MA,Mary,1922
Female,1,2777,MA,Mary,1923
Female,1,2747,MA,Mary,1924
Female,1,2504,MA,Mary,1925
Female,1,2329,MA,Mary,1926
Female,1,2260,MA,Mary,1927
Female,1,2153,MA,Mary,1928
Female,1,1938,MA,Mary,1929
Female,1,1959,MA,Mary,1930
Female,1,1798,MA,Mary,1931
Female,1,1727,MA,Mary,1932
Female,1,1512,MA,Mary,1933
Female,1,1506,MA,Mary,1934
Female,1,1424,MA,Mary,1935
Female,1,1429,MA,Mary,1936
Female,1,1365,MA,Mary,1937
Female,1,1275,MA,Mary,1938
Female,1,1303,MA,Mary,1939
Female,1,1323,MA,Mary,1940
Female,1,1439,MA,Mary,1941
Female,1,1623,MA,Mary,1942
Female,1,1704,MA,Mary,1943
Female,1,1519,MA,Mary,1944
Female,1,1419,MA,Mary,1945
Female,1,1663,MA,Mary,1946
Female,1,2708,MA,Linda,1947
Female,1,2409,MA,Linda,1948
Female,1,2420,MA,Linda,1949
Female,1,2107,MA,Linda,1950
Female,1,1975,MA,Linda,1951
Female,1,1878,MA,Susan,1952
Female,1,1922,MA,Susan,1953
Female,1,2130,MA,Mary,1954
Female,1,2095,MA,Susan,1955
Female,1,2079,MA,Susan,1956
Female,1,2055,MA,Susan,1957
Female,1,2182,MA,Susan,1958
Female,1,1988,MA,Susan,1959
Female,1,1846,MA,Susan,1960
Female,1,1743,MA,Susan,1961
Female,1,1715,MA,Lisa,1962
Female,1,2084,MA,Lisa,1963
Female,1,2121,MA,Lisa,1964
Female,1,2150,MA,Lisa,1965
Female,1,2137,MA,Lisa,1966
Female,1,2044,MA,Lisa,1967
Female,1,1752,MA,Lisa,1968
Female,1,1547,MA,Lisa,1969
Female,1,1645,MA,Jennifer,1970
Female,1,2016,MA,Jennifer,1971
Female,1,2076,MA,Jennifer,1972
Female,1,1928,MA,Jennifer,1973
Female,1,1843,MA,Jennifer,1974
Female,1,1676,MA,Jennifer,1975
Female,1,1551,MA,Jennifer,1976
Female,1,1532,MA,Jennifer,1977
Female,1,1495,MA,Jennifer,1978
Female,1,1511,MA,Jennifer,1979
Female,1,1480,MA,Jennifer,1980
Female,1,1433,MA,Jennifer,1981
Female,1,1433,MA,Jennifer,1982
Female,1,1407,MA,Jennifer,1983
Female,1,1317,MA,Jennifer,1984
